STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,Region,LOCATION,Country,INCOME,Income,VAR,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,RWA,Rwanda,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,RWA,Rwanda,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,26.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,RWA,Rwanda,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,23.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,WSM,Samoa,AIC,All income groups,DF__2,Discrimination in the family,2019,,42.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,WSM,Samoa,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,WSM,Samoa,AIC,All income groups,DF__2,Discrimination in the family,2019,,42.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,WSM,Samoa,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,36.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,STP,Sao Tome and Principe,AIC,All income groups,DF__2,Discrimination in the family,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,STP,Sao Tome and Principe,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,STP,Sao Tome and Principe,AIC,All income groups,DF__2,Discrimination in the family,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,STP,Sao Tome and Principe,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SAU,Saudi Arabia,AIC,All income groups,DF__2,Discrimination in the family,2019,,89,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SAU,Saudi Arabia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SAU,Saudi Arabia,AIC,All income groups,DF__2,Discrimination in the family,2019,,89,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SAU,Saudi Arabia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SEN,Senegal,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,37,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SEN,Senegal,AIC,All income groups,DF__2,Discrimination in the family,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SEN,Senegal,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,41.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SEN,Senegal,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SEN,Senegal,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,3.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SEN,Senegal,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,37,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SEN,Senegal,AIC,All income groups,DF__2,Discrimination in the family,2019,,64.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SEN,Senegal,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,41.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SEN,Senegal,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SEN,Senegal,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,3.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SYC,Seychelles,AIC,All income groups,DF__2,Discrimination in the family,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SYC,Seychelles,AIC,All income groups,DF__2,Discrimination in the family,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SLE,Sierra Leone,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,47.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SLE,Sierra Leone,AIC,All income groups,DF__2,Discrimination in the family,2019,,53.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SLE,Sierra Leone,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,50.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SLE,Sierra Leone,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,44.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SLE,Sierra Leone,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,40.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLE,Sierra Leone,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,47.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLE,Sierra Leone,AIC,All income groups,DF__2,Discrimination in the family,2019,,53.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLE,Sierra Leone,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,50.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLE,Sierra Leone,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,44.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLE,Sierra Leone,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,40.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SGP,Singapore,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,27,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SGP,Singapore,AIC,All income groups,DF__2,Discrimination in the family,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SGP,Singapore,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SGP,Singapore,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SGP,Singapore,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,49.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SGP,Singapore,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,27,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SGP,Singapore,AIC,All income groups,DF__2,Discrimination in the family,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SGP,Singapore,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SGP,Singapore,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SGP,Singapore,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,49.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,SVN,Slovenia,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,12.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,SVN,Slovenia,AIC,All income groups,DF__2,Discrimination in the family,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,SVN,Slovenia,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,SVN,Slovenia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,SVN,Slovenia,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,13.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SVN,Slovenia,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,12.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SVN,Slovenia,AIC,All income groups,DF__2,Discrimination in the family,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SVN,Slovenia,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SVN,Slovenia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SVN,Slovenia,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,13.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SLB,Solomon Islands,AIC,All income groups,DF__2,Discrimination in the family,2019,,51,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SLB,Solomon Islands,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,37.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLB,Solomon Islands,AIC,All income groups,DF__2,Discrimination in the family,2019,,51,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SLB,Solomon Islands,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,37.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SOM,Somalia,AIC,All income groups,DF__2,Discrimination in the family,2019,,76.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SOM,Somalia,AIC,All income groups,DF__2,Discrimination in the family,2019,,76.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,ZAF,South Africa,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,22.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,ZAF,South Africa,AIC,All income groups,DF__2,Discrimination in the family,2019,,33.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,ZAF,South Africa,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,ZAF,South Africa,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,19.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,ZAF,South Africa,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,21,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ZAF,South Africa,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,22.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ZAF,South Africa,AIC,All income groups,DF__2,Discrimination in the family,2019,,33.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ZAF,South Africa,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ZAF,South Africa,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,19.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ZAF,South Africa,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,21,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LKA,Sri Lanka,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,43,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LKA,Sri Lanka,AIC,All income groups,DF__2,Discrimination in the family,2019,,67.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LKA,Sri Lanka,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LKA,Sri Lanka,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,45.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LKA,Sri Lanka,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,28.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LKA,Sri Lanka,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,43,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LKA,Sri Lanka,AIC,All income groups,DF__2,Discrimination in the family,2019,,67.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LKA,Sri Lanka,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LKA,Sri Lanka,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,45.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LKA,Sri Lanka,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,28.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SDN,Sudan,AIC,All income groups,DF__2,Discrimination in the family,2019,,89.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SDN,Sudan,AIC,All income groups,DF__2,Discrimination in the family,2019,,89.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,SWZ,Eswatini,AIC,All income groups,DF__2,Discrimination in the family,2019,,59.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SWZ,Eswatini,AIC,All income groups,DF__2,Discrimination in the family,2019,,59.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,SYR,Syrian Arab Republic,AIC,All income groups,DF__2,Discrimination in the family,2019,,86.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SYR,Syrian Arab Republic,AIC,All income groups,DF__2,Discrimination in the family,2019,,86.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TWN,Chinese Taipei,AIC,All income groups,DF__2,Discrimination in the family,2019,,37.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TWN,Chinese Taipei,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,15.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TWN,Chinese Taipei,AIC,All income groups,DF__2,Discrimination in the family,2019,,37.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TWN,Chinese Taipei,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,15.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,ARE,United Arab Emirates,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,28.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TJK,Tajikistan,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,32.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TJK,Tajikistan,AIC,All income groups,DF__2,Discrimination in the family,2019,,47.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TJK,Tajikistan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,20.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TJK,Tajikistan,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,34.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,TJK,Tajikistan,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,25.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TJK,Tajikistan,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,32.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TJK,Tajikistan,AIC,All income groups,DF__2,Discrimination in the family,2019,,47.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TJK,Tajikistan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,20.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TJK,Tajikistan,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,34.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,TJK,Tajikistan,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,25.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,TZA,Tanzania,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,46.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,TZA,Tanzania,AIC,All income groups,DF__2,Discrimination in the family,2019,,80.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,TZA,Tanzania,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,28.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,TZA,Tanzania,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,30,,A,,,,,,,
